bombie	bomblet|bomb|weaponry|explosive_device|instrumentality|device|artifact
bombilation	sound|happening|event
bombina	amphibian_genus|genus|taxonomic_group|biological_group
bombination	sound|happening|event
bombing	attack|operation|activity|act|event
bomblet	bomb|weaponry|explosive_device|instrumentality|device|artifact
bombproof	chamber|enclosure|area|structure|artifact
bombshell	entertainer|person|organism|living_thing
bombsight	sights|optical_instrument|instrument|device|instrumentality|artifact
bombus	arthropod_genus|genus|taxonomic_group|biological_group
bombycid	moth|lepidopterous_insect|insect|arthropod|invertebrate|animal|organism|living_thing
bombycidae	arthropod_family|family|taxonomic_group|biological_group
bombycilla	bird_genus|genus|taxonomic_group|biological_group
bombycillidae	bird_family|family|taxonomic_group|biological_group
bombyliidae	arthropod_family|family|taxonomic_group|biological_group
bombyx	arthropod_genus|genus|taxonomic_group|biological_group
bonanza	vein|geological_formation
bonasa	bird_genus|genus|taxonomic_group|biological_group
bonavist	vine|vascular_plant|plant|organism|living_thing
bonbon	candy|sweet|dainty|nutriment|food|substance
bonce	human_head|head|external_body_part|body_part
bond	debt_instrument|security|document|legal_document|communication
bondage	subjugation|relationship|state
bondholder	holder|investor|owner|capitalist|person|organism|living_thing
bonding	personal_relation|relationship
bondmaid	bond_servant|slave|person|organism|living_thing
bondman	bond_servant|slave|person|organism|living_thing
bondsman	benefactor|good_person|person|organism|living_thing
bondswoman	benefactor|good_person|person|organism|living_thing
bonduc	tree|woody_plant|vascular_plant|plant|organism|living_thing
bondwoman	bond_servant|slave|person|organism|living_thing
bone	connective_tissue|animal_tissue|tissue|body_part
bonefish	soft-finned_fish|teleost_fish|bony_fish|fish|aquatic_vertebrate|vertebrate|chordate|animal
bonehead	stupid|simpleton|person|organism|living_thing
bonelet	bone|connective_tissue|animal_tissue|tissue|body_part
bonemeal	organic|fertilizer|chemical|material|substance
boner	mistake|nonaccomplishment|act|event
bones	percussion_instrument|musical_instrument|device|instrumentality|artifact
boneset	herb|vascular_plant|plant|organism|living_thing
bonesetter	health_professional|professional|adult|person|organism|living_thing
boneshaker	wheeled_vehicle|container|vehicle|instrumentality|conveyance|artifact
bonfire	fire|happening|event
bong	sound|happening|event
bongo	drum|percussion_instrument|musical_instrument|device|instrumentality|artifact
bonheur	happiness|feeling|state
bonhomie	friendliness|disposition|nature|trait
boniness	leanness|bodily_property|property
bonito	tuna|saltwater_fish|seafood|food|solid
bonnet	hat|headdress|clothing|consumer_goods|covering|commodity|artifact
bonnethead	hammerhead|shark|elasmobranch|cartilaginous_fish|fish|aquatic_vertebrate|vertebrate|chordate
bonobo	chimpanzee|great_ape|anthropoid_ape|ape|primate|placental|mammal|vertebrate
bonsai	tree|woody_plant|vascular_plant|plant|organism|living_thing
bonus	positive_stimulus|stimulation|information|cognition
bonxie	jaeger|coastal_diving_bird|seabird|aquatic_bird|bird|vertebrate|chordate|animal
bonyness	leanness|bodily_property|property
boo	cry|utterance|auditory_communication|communication
boob	simpleton|person|organism|living_thing
booboisie	class|people
booby	gannet|pelecaniform_seabird|seabird|aquatic_bird|bird|vertebrate|chordate|animal
boodle	money|medium_of_exchange|standard|system_of_measurement
booger	mucus|secretion|liquid_body_substance|body_substance|substance
boogeyman	monster|imaginary_being|imagination|creativity|ability|cognition
boogie	jazz|blues|popular_music|folk_song|black_music|music_genre|song|folk_music|expressive_style|music|musical_composition|communication|auditory_communication
book	publication|work|product|creation|artifact
bookbinder	craftsman|skilled_worker|worker|person|organism|living_thing
bookbindery	workshop|workplace|geographic_point|point|location
bookbinding	handicraft|trade|arts_and_crafts|occupation|art|activity|creation|act|event
bookcase	furniture|furnishing|instrumentality|artifact
bookclub	club|association|organization|social_group
bookdealer	merchant|businessperson|capitalist|person|organism|living_thing
bookend	support|device|instrumentality|artifact
booker	agent|representative|negotiator|communicator|person|organism|living_thing
bookfair	fair|gathering|social_group
bookie	gambler|person|organism|living_thing
booking	employment|action|act|event
bookishness	studiousness|diligence|determination|resoluteness|trait
bookkeeper	accountant|businessperson|capitalist|person|organism|living_thing
bookkeeping	accountancy|occupation|activity|act|event
booklet	book|publication|work|product|creation|artifact
booklouse	psocopterous_insect|insect|arthropod|invertebrate|animal|organism|living_thing
booklover	scholar|intellectual|person|organism|living_thing
bookmaker	maker|creator|person|organism|living_thing
bookman	intellectual|person|organism|living_thing
bookmark	marker|artifact
bookmarker	marker|artifact
bookmobile	van|truck|motor_vehicle|self-propelled_vehicle|wheeled_vehicle|container|vehicle|instrumentality|conveyance|artifact
bookplate	gummed_label|label|marker|symbol|signal|communication
bookseller	owner|businessman|businessperson|capitalist|person|organism|living_thing
bookshelf	shelf|support|device|instrumentality|artifact
bookshop	shop|mercantile_establishment|place_of_business|establishment|structure|artifact
bookstall	shop|mercantile_establishment|place_of_business|establishment|structure|artifact
bookstore	shop|mercantile_establishment|place_of_business|establishment|structure|artifact
bookworm	reader|scholar|intellectual|person|organism|living_thing
boom	noise|sound|happening|event
boomer	person|organism|living_thing
boomerang	projectile|weapon|instrument|device|instrumentality|artifact
boon	good_fortune|fortune|condition|state
boondocks	country|geographical_area|region|location
boondoggle	waste|activity|act|event
boor	unpleasant_person|unwelcome_person|person|organism|living_thing
boorishness	discourtesy|manner|demeanor|trait
boost	aid|activity|act|event
booster	thief|criminal|principal|wrongdoer|bad_person|person|organism|living_thing
boot	footwear|covering|artifact
bootblack	unskilled_person|person|organism|living_thing
bootboys	youth_subculture|youth_culture|subculture|coevals|social_group|people
bootee	slipper|footwear|covering|artifact
booth	table|furniture|furnishing|instrumentality|artifact
boothose	stocking|hosiery|footwear|clothing|consumer_goods|covering|commodity|artifact
bootie	slipper|footwear|covering|artifact
bootjack	device|instrumentality|artifact
bootlace	lace|cord|line|artifact
bootleg	covering|artifact
bootlegger	criminal|principal|wrongdoer|bad_person|person|organism|living_thing
bootlegging	selling|commerce|transaction|group_action|event|act
bootlicker	sycophant|flatterer|follower|person|organism|living_thing
bootmaker	cobbler|maker|creator|person|organism|living_thing
bootstrap	strap|leather_strip|implement|instrumentality|artifact
booty	stolen_property|transferred_property|possession
booyong	angiospermous_tree|tree|woody_plant|vascular_plant|plant|organism|living_thing
booze	alcohol|beverage|drug_of_abuse|food|liquid|drug|substance|fluid|agent
boozer	drunkard|drinker|consumer|user|person|organism|living_thing
boozing	intemperance|vice|transgression|wrongdoing|activity|act|event
bop	jazz|popular_music|music_genre|expressive_style|music|communication|auditory_communication
bopeep	child's_game|game|activity|act|event
borage	herb|vascular_plant|plant|organism|living_thing
boraginaceae	plant_family|family|taxonomic_group|biological_group
borago	plant_genus|genus|taxonomic_group|biological_group
borassus	monocot_genus|genus|taxonomic_group|biological_group
borate	salt|compound|chemical|material|substance
borax	mineral|material|substance
bordelaise	sauce|condiment|flavorer|ingredient|foodstuff|food|substance
bordello	building|structure|artifact
border	edge|limit|boundary|extremity|region|location
borderer	inhabitant|person|organism|living_thing
borderland	district|region|location
borderline	boundary|extremity|region|location
bore	unpleasant_person|unwelcome_person|person|organism|living_thing
borecole	crucifer|herb|vascular_plant|plant|organism|living_thing
boredom	dissatisfaction|discontentment|longing|desire|feeling|state
borer	drill|tool|implement|instrumentality|artifact
boring	production|industry|commercial_enterprise|commerce|transaction|group_action|event|act
boringness	dullness|uninterestingness|powerlessness|quality
bornean	malaysian|asian|person_of_color|inhabitant|person|organism|living_thing
bornite	mineral|material|substance
boron	chemical_element|substance
borosilicate	salt|compound|chemical|material|substance
borough	administrative_district|district|region|location
borrelia	spirochete|eubacteria|moneran|bacteria|microorganism|organism|living_thing
borrower	recipient|acquirer|person|organism|living_thing
borrowing	appropriation|acquiring|act|event
borsch	soup|dish|nutriment|food|substance
borscht	soup|dish|nutriment|food|substance
borsh	soup|dish|nutriment|food|substance
borshch	soup|dish|nutriment|food|substance
borsht	soup|dish|nutriment|food|substance
borstal	reformatory|correctional_institution|penal_institution|institution|establishment|structure|artifact
bortsch	soup|dish|nutriment|food|substance
borzoi	wolfhound|hound|hunting_dog|dog|domestic_animal|canine|animal|carnivore|organism|placental|living_thing|mammal
bos	mammal_genus|genus|taxonomic_group|biological_group
bosc	pear|edible_fruit|pome|fruit|produce|reproductive_structure|food|plant_organ|solid|plant_part|natural_object
boselaphus	mammal_genus|genus|taxonomic_group|biological_group
bosh	nonsense|message|communication
bosie	bowling|throw|propulsion|act|event
bosk	forest|vegetation|collection
bosom	privacy|isolation|separation|state
boson	particle|body|natural_object
boss	employer|leader|person|organism|living_thing
bossism	domination|social_control|group_action|event|act
bostonian	american|inhabitant|person|organism|living_thing
bosun	mariner|sailor|skilled_worker|worker|person|organism|living_thing
boswellia	rosid_dicot_genus|dicot_genus|genus|taxonomic_group|biological_group
bot	larva|animal|organism|living_thing
bota	wine_bottle|bottle|vessel|container|instrumentality|artifact
botanical	drug|agent|substance
botanist	biologist|scientist|person|organism|living_thing
botany	biology|life_science|natural_science|science|discipline|knowledge_domain|content|cognition
botaurus	bird_genus|genus|taxonomic_group|biological_group
botch	mistake|nonaccomplishment|act|event
botcher	incompetent|unskilled_person|person|organism|living_thing
botfly	gadfly|fly|dipterous_insect|insect|arthropod|invertebrate|animal|organism
bother	perturbation|activity|act|event
botheration	psychological_state|condition|state
bothidae	fish_family|family|taxonomic_group|biological_group
bothrops	reptile_genus|genus|taxonomic_group|biological_group
botox	botulinum_toxin|neurotoxin|toxin|poison|substance
botrychium	fern_genus|genus|taxonomic_group|biological_group
bottle	vessel|container|instrumentality|artifact
bottlebrush	brush|implement|instrumentality|artifact
bottlecap	cap|top|covering|artifact
bottleful	containerful|indefinite_quantity
bottlenose	dolphin|toothed_whale|whale|cetacean|aquatic_mammal|placental|mammal|vertebrate
bottler	manufacturer|business|enterprise|organization|social_group
bottom	side|surface|boundary|extremity|region|location
bottomland	land
bottomlessness	deepness|depth|extent|magnitude|property
botulin	bacterial_toxin|bioweapon|toxin|weapon_of_mass_destruction|poison|weapon|substance|instrument|device|instrumentality|artifact
botulinum	eubacteria|moneran|bacteria|microorganism|organism|living_thing
botulinus	eubacteria|moneran|bacteria|microorganism|organism|living_thing
botulism	food_poisoning|illness|ill_health|pathological_state|physical_condition|condition|state
botulismotoxin	bacterial_toxin|bioweapon|toxin|weapon_of_mass_destruction|poison|weapon|substance|instrument|device|instrumentality|artifact
bouchee	pastry|baked_goods|food|solid
boucle	fabric|artifact
boudoir	bedroom|room|area|structure|artifact
bouffant	hairdo|hair|body_covering|covering|natural_object
bouffe	opera|classical_music|music_genre|expressive_style|music|communication|auditory_communication
bougainvillaea	caryophylloid_dicot_genus|dicot_genus|genus|taxonomic_group|biological_group
bougainvillea	vine|vascular_plant|plant|organism|living_thing
bough	limb|branch|stalk|plant_organ|plant_part|natural_object
bouillabaisse	fish_stew|stew|dish|nutriment|food|substance
bouillon	broth|soup|dish|nutriment|food|substance
boulder	rock|natural_object
boule	embellishment|decoration|artifact
boulevard	street|thoroughfare|road|way|artifact
boulevardier	visitor|traveler|person|organism|living_thing
boulle	embellishment|decoration|artifact
bounce	elasticity|physical_property|property
bouncer	guard|defender|preserver|person|organism|living_thing
bounciness	elasticity|physical_property|property
bouncing	recoil|movement|happening|event
bound	line|shape
boundary	extremity|region|location
boundedness	quality
bounder	jumper|athlete|contestant|person|organism|living_thing
boundlessness	quality
bounds	extremity|region|location
bounteousness	generosity|kindness|good|morality|quality
bountifulness	abundance|quantity|amount|magnitude|property
bounty	reward|payment|cost|outgo|transferred_property|possession
bouquet	flower_arrangement|decoration|arrangement|artifact
bourbon	reactionary|conservative|adult|person|organism|living_thing
bourdon	pipe|wind_instrument|musical_instrument|device|instrumentality|artifact
bourgeois	commoner|person|organism|living_thing
bourgeoisie	class|people
bourguignon	sauce|condiment|flavorer|ingredient|foodstuff|food|substance
bourn	boundary|extremity|region|location
bourne	boundary|extremity|region|location
bourtree	elder|shrub|woody_plant|vascular_plant|plant|organism|living_thing
boustrophedon	orthography|writing|written_communication|communication
bout	time_period|fundamental_quantity
bouteloua	monocot_genus|genus|taxonomic_group|biological_group
boutique	shop|mercantile_establishment|place_of_business|establishment|structure|artifact
boutonniere	adornment|decoration|artifact
bouyei	tai|kadai|sino-tibetan|natural_language|language|communication
bovid	ruminant|even-toed_ungulate|ungulate|placental|mammal|vertebrate|chordate|animal
bovidae	mammal_family|family|taxonomic_group|biological_group
bovinae	mammal_family|family|taxonomic_group|biological_group
bovine	bovid|ruminant|even-toed_ungulate|ungulate|placental|mammal|vertebrate|chordate
bovini	tribe|taxonomic_group|biological_group
bovril	infusion|solution|mixture|substance
bow	knot|fastener|restraint|device|instrumentality|artifact
bowdlerisation	writing|written_communication|communication
bowdleriser	editor|skilled_worker|worker|person|organism|living_thing
bowdlerism	censoring|deletion|removal|separation|change_of_integrity|change|action|act
bowdlerization	writing|written_communication|communication
bowdlerizer	editor|skilled_worker|worker|person|organism|living_thing
bowel	internal_organ|organ|body_part
bowels	center|point|location
bower	framework|supporting_structure|structure|artifact
bowerbird	oscine|passerine|bird|vertebrate|chordate|animal|organism|living_thing
bowfin	ganoid|teleost_fish|bony_fish|fish|aquatic_vertebrate|vertebrate|chordate|animal
bowhead	baleen_whale|whale|cetacean|aquatic_mammal|placental|mammal|vertebrate|chordate
bowiea	liliid_monocot_genus|monocot_genus|genus|taxonomic_group|biological_group
bowing	playing|musical_performance|performing_arts|performance|humanistic_discipline|presentation|discipline|show|knowledge_domain|entertainment|content|diversion|cognition|activity
bowknot	knot|fastener|restraint|device|instrumentality|artifact
bowl	vessel|container|instrumentality|artifact
bowlder	rock|natural_object
bowleg	disability|leg|unfitness|limb|ill_health|extremity|pathological_state|external_body_part|physical_condition|body_part|condition|state
bowler	cricketer|athlete|contestant|person|organism|living_thing
bowlful	containerful|indefinite_quantity
bowline	loop_knot|knot|fastener|restraint|device|instrumentality|artifact
bowling	game|activity|act|event
bowls	bowling|game|activity|act|event
bowman	expert|person|organism|living_thing
bowsprit	spar|pole|rod|implement|instrumentality|artifact
bowstring	cord|line|artifact
bowtie	necktie|neckwear|garment|clothing|consumer_goods|covering|commodity|artifact
box	container|instrumentality|artifact
boxberry	vine|vascular_plant|plant|organism|living_thing
boxcar	freight_car|car|wheeled_vehicle|container|vehicle|instrumentality|conveyance|artifact
boxcars	twelve|large_integer|integer|number|definite_quantity
boxer	combatant|person|organism|living_thing
boxers	underpants|undergarment|garment|clothing|consumer_goods|covering|commodity|artifact
boxershorts	underpants|undergarment|garment|clothing|consumer_goods|covering|commodity|artifact
boxfish	plectognath|spiny-finned_fish|teleost_fish|bony_fish|fish|aquatic_vertebrate|vertebrate|chordate
boxful	containerful|indefinite_quantity
boxing	contact_sport|sport|diversion|activity|act|event
boxthorn	shrub|woody_plant|vascular_plant|plant|organism|living_thing
boxwood	wood|plant_material|material|substance
boy	man|adult|male|person|organism|living_thing
boycott	protest|resistance|group_action|event|act
boyfriend	man|lover|adult|male|person|organism|living_thing
boyhood	childhood|time_of_life|time_period|fundamental_quantity
boyishness	masculinity|trait
boykinia	rosid_dicot_genus|dicot_genus|genus|taxonomic_group|biological_group
boysenberry	western_blackberry|blackberry|bramble_bush|bramble|woody_plant|vascular_plant|plant|organism
bozo	fool|simpleton|person|organism|living_thing
bph	hyperplasia|dysplasia|abnormality|physical_condition|condition|state
bpi	density|compactness|solidity|consistency|property
bpm	tempo|rate|magnitude_relation
bps	rate|magnitude_relation
bra	woman's_clothing|undergarment|clothing|garment|consumer_goods|covering|commodity|artifact
brace	strengthener|support|device|instrumentality|artifact
bracelet	jewelry|adornment|decoration|artifact
bracer	protective_covering|covering|artifact
bracero	laborer|workman|employee|worker|person|organism|living_thing
braces	dental_appliance|device|instrumentality|artifact
brachiation	locomotion|motion|change|action|act|event
brachinus	arthropod_genus|genus|taxonomic_group|biological_group
brachiopod	invertebrate|animal|organism|living_thing
brachiopoda	phylum|taxonomic_group|biological_group
brachium	branch|subfigure|figure|shape
brachycephalic	adult|person|organism|living_thing
brachycephalism	quality
brachycephaly	quality
brachychiton	dilleniid_dicot_genus|dicot_genus|genus|taxonomic_group|biological_group
brachycome	asterid_dicot_genus|dicot_genus|genus|taxonomic_group|biological_group
brachydactylia	abnormality|physical_condition|condition|state
brachydactyly	abnormality|physical_condition|condition|state
brachystegia	rosid_dicot_genus|dicot_genus|genus|taxonomic_group|biological_group
brachyura	animal_order|order|taxonomic_group|biological_group
brachyuran	crustacean|arthropod|invertebrate|animal|organism|living_thing
bracing	strengthener|structural_member|device|support|instrumentality|artifact
bracken	fern|pteridophyte|vascular_plant|plant|organism|living_thing
bracket	set|collection
brackishness	saltiness|property
bract	husk|sheath|covering|natural_object
bracteole	bract|husk|sheath|covering|natural_object
bractlet	bract|husk|sheath|covering|natural_object
brad	nail|fastener|restraint|device|instrumentality|artifact
bradawl	awl|hand_tool|tool|implement|instrumentality|artifact
bradycardia	cardiac_arrhythmia|heart_disease|cardiovascular_disease|disorder|physical_condition|condition|state
bradypodidae	mammal_family|family|taxonomic_group|biological_group
bradypus	mammal_genus|genus|taxonomic_group|biological_group
brae	hillside|slope|geological_formation
brag	boast|speech_act|act|event
braggadocio	boast|speech_act|act|event
braggart	egotist|unpleasant_person|unwelcome_person|person|organism|living_thing
bragger	egotist|unpleasant_person|unwelcome_person|person|organism|living_thing
bragging	boast|speech_act|act|event
brahman	aristocrat|leader|person|organism|living_thing
brahmanism	hinduism|religion|institution|organization|social_group
brahmi	script|orthography|writing|written_communication|communication
brahmin	aristocrat|leader|person|organism|living_thing
brahminism	hinduism|religion|institution|organization|social_group
brahui	pakistani|asian|person_of_color|inhabitant|person|organism|living_thing
braid	hairdo|hair|body_covering|covering|natural_object
braiding	trimming|adornment|decoration|artifact
brail	net|trap|device|instrumentality|artifact
brain	neural_structure|structure|body_part
braincase	bone|connective_tissue|animal_tissue|tissue|body_part
brainchild	product|creation|artifact
brainiac	intellectual|person|organism|living_thing
brainpan	bone|connective_tissue|animal_tissue|tissue|body_part
brainpower	intelligence|ability|cognition
brainstem	neural_structure|structure|body_part
brainstorm	understanding|knowing|higher_cognitive_process|process|cognition
brainstorming	group_action|event|act
brainwashing	indoctrination|teaching|education|profession|occupation|activity|act|event
brainwave	bioelectricity|organic_phenomenon|natural_phenomenon|phenomenon|process
brainworker	thinker|intellectual|person|organism|living_thing
braising	cooking|change_of_state|change|action|act|event
brake	restraint|device|instrumentality|artifact
brakeman	trainman|employee|worker|person|organism|living_thing
brakes	brake|restraint|device|instrumentality|artifact
brama	fish_genus|genus|taxonomic_group|biological_group
bramble	woody_plant|vascular_plant|plant|organism|living_thing
brambling	finch|oscine|passerine|bird|vertebrate|chordate|animal|organism
bramidae	fish_family|family|taxonomic_group|biological_group
bran	chaff|plant_material|material|substance
branch	division|administrative_unit|organization|social_group
branchia	respiratory_organ|internal_organ|organ|body_part
branching	division|separation|change_of_integrity|change|action|act|event
branchiobdella	worm_genus|genus|taxonomic_group|biological_group
branchiobdellidae	worm_family|family|taxonomic_group|biological_group
branchiopod	crustacean|arthropod|invertebrate|animal|organism|living_thing
branchiopoda	class|taxonomic_group|biological_group
branchiopodan	crustacean|arthropod|invertebrate|animal|organism|living_thing
branchiostegidae	fish_family|family|taxonomic_group|biological_group
branchiostomidae	chordate_family|family|taxonomic_group|biological_group
branchiura	animal_order|order|taxonomic_group|biological_group
branchlet	branch|stalk|plant_organ|plant_part|natural_object
brand	kind|category|concept|idea|content|cognition
branding	disapproval|judgment|act|event
brandish	wave|gesture|visual_communication|communication
brandy	liquor|alcohol|beverage|drug_of_abuse|food|liquid|drug|substance|fluid|agent
brandyball	candy|sweet|dainty|nutriment|food|substance
brandysnap	gingersnap|cookie|cake|baked_goods|food|solid
brant	goose|anseriform_bird|waterfowl|aquatic_bird|bird|vertebrate|chordate|animal
branta	bird_genus|genus|taxonomic_group|biological_group
brasenia	magnoliid_dicot_genus|dicot_genus|genus|taxonomic_group|biological_group
brashness	recklessness|unthoughtfulness|trait
brasier	heater|device|instrumentality|artifact
brass	copper-base_alloy|alloy|mixture|substance
brassard	armor_plate|plate|shield|protective_covering|covering|artifact
brassavola	orchid|flower|angiosperm|spermatophyte|vascular_plant|plant|organism|living_thing
brasserie	restaurant|building|structure|artifact
brassia	monocot_genus|genus|taxonomic_group|biological_group
brassica	dilleniid_dicot_genus|dicot_genus|genus|taxonomic_group|biological_group
brassicaceae	dilleniid_dicot_family|dicot_family|family|taxonomic_group|biological_group
brassie	wood|golf_club|golf_equipment|sports_equipment|equipment|instrumentality|artifact
brassiere	woman's_clothing|undergarment|clothing|garment|consumer_goods|covering|commodity|artifact
brat	imp|child|juvenile|person|organism|living_thing
brattice	partition|structure|artifact
bratwurst	pork_sausage|sausage|meat|food|solid
bravado	ostentation|display|communication
brave	warrior|person|organism|living_thing
braveness	spirit|character|trait
bravery	spirit|character|trait
bravo	cheer|approval|message|communication
bravura	virtuosity|skill|ability|cognition
brawl	fight|conflict|group_action|event|act
brawler	combatant|person|organism|living_thing
brawn	strength|property
brawniness	strength|property
bray	cry|sound|happening|event
brazenness	boldness|fearlessness|courage|spirit|character|trait
brazier	heater|device|instrumentality|artifact
brazilian	south_american|american|inhabitant|person|organism|living_thing
brazilwood	wood|plant_material|material|substance
breach	failure|omission|mistake|nonaccomplishment|act|event
bread	baked_goods|starches|food|foodstuff|solid
breadbasket	region|location
breadboard	board|sheet|artifact
breadbox	container|instrumentality|artifact
breadcrumb	crumb|morsel|taste|small_indefinite_quantity|indefinite_quantity
breadfruit	fruit_tree|angiospermous_tree|tree|woody_plant|vascular_plant|plant|organism|living_thing
breadline	queue|line|formation|arrangement
breadroot	herb|vascular_plant|plant|organism|living_thing
breadstick	bread|baked_goods|starches|food|foodstuff|solid
breadstuff	foodstuff|food|substance
breadth	intelligence|ability|cognition
breadwinner	earner|jobholder|employee|holder|worker|owner|person|organism|living_thing
break	accident|happening|event
breakability	vulnerability|weakness|property
breakable	article|artifact
breakableness	consistency|property
breakage	indefinite_quantity
breakaway	secession|separation|change_of_integrity|change|action|act|event
breakax	tree|woody_plant|vascular_plant|plant|organism|living_thing
breakaxe	tree|woody_plant|vascular_plant|plant|organism|living_thing
breakdown	collapse|illness|ill_health|pathological_state|physical_condition|condition|state
breaker	quarryman|worker|person|organism|living_thing
breakers	wave|movement|happening|event
breakfast	meal|nutriment|food|substance
breaking	change_of_integrity|change|action|act|event
breakout	escape|running_away|act|event
breakstone	herb|vascular_plant|plant|organism|living_thing
breakthrough	discovery|act|event
breakup	termination|change_of_state|change|action|act|event
breakwater	barrier|obstruction|structure|artifact
bream	freshwater_fish|seafood|food|solid
breast	external_body_part|body_part
breastbone	bone|connective_tissue|animal_tissue|tissue|body_part
breastpin	pin|jewelry|adornment|decoration|artifact
breastplate	armor_plate|plate|shield|protective_covering|covering|artifact
breaststroke	swimming_stroke|stroke|locomotion|motion|change|action|act|event
breaststroker	swimmer|athlete|contestant|person|organism|living_thing
breastwork	fortification|defensive_structure|structure|artifact
breath	bodily_process|organic_process|process
breathalyser	device|instrumentality|artifact
breathalyzer	device|instrumentality|artifact
breather	respite|pause|time_interval
breathing	bodily_process|organic_process|process
breathlessness	dyspnea|symptom|evidence|information|cognition
breccia	rudaceous_rock|sedimentary_rock|rock|material|substance
breech	opening|artifact
breechblock	blockage|obstruction|structure|artifact
breechcloth	garment|clothing|consumer_goods|covering|commodity|artifact
breechclout	garment|clothing|consumer_goods|covering|commodity|artifact
breeches	trouser|garment|clothing|consumer_goods|covering|commodity|artifact
breechloader	gun|weapon|instrument|device|instrumentality|artifact
breed	animal_group|variety|biological_group|taxonomic_group
breeder	stockman|farmer|creator|person|organism|living_thing
breeding	elegance|quality
breeze	wind|weather|atmospheric_phenomenon|physical_phenomenon|natural_phenomenon|phenomenon|process
breeziness	storminess|bad_weather|weather|atmospheric_phenomenon|physical_phenomenon|natural_phenomenon|phenomenon|process
bregma	craniometric_point|landmark|structure|body_part
bren	submachine_gun|machine_gun|automatic_firearm|autoloader|firearm|gun|weapon|instrument
brent	goose|anseriform_bird|waterfowl|aquatic_bird|bird|vertebrate|chordate|animal
brethren	sect|religion|institution|organization|social_group
breton	frenchman|european|inhabitant|person|organism|living_thing
breve	diacritical_mark|mark|written_symbol|symbol|signal|communication
brevet	document|writing|written_communication|communication
breviary	prayer_book|book|publication|work|product|creation|artifact
brevibloc	beta_blocker|blocker|medicine|drug|agent|substance
brevicipitidae	amphibian_family|family|taxonomic_group|biological_group
brevity	terseness|expressive_style|communication
brevoortia	fish_genus|genus|taxonomic_group|biological_group
brew	alcohol|beverage|drug_of_abuse|food|liquid|drug|substance|fluid|agent
brewage	alcohol|beverage|drug_of_abuse|food|liquid|drug|substance|fluid|agent
brewer	maker|creator|person|organism|living_thing
brewery	plant|building_complex|structure|artifact
brewing	production|industry|commercial_enterprise|commerce|transaction|group_action|event|act
brewpub	restaurant|brewery|building|plant|structure|building_complex|artifact
briar	pipe|tube|conduit|passage|way|artifact
briard	shepherd_dog|working_dog|dog|domestic_animal|canine|animal|carnivore|organism|placental|living_thing|mammal|vertebrate
briarroot	root|plant_organ|plant_part|natural_object
briarwood	wood|plant_material|material|substance
bribe	payment|cost|outgo|transferred_property|possession
briber	criminal|principal|wrongdoer|bad_person|person|organism|living_thing
bribery	felony|crime|transgression|wrongdoing|activity|act|event
brick	ceramic|building_material|instrumentality|artifact
brickbat	fragment
brickellia	asterid_dicot_genus|dicot_genus|genus|taxonomic_group|biological_group
brickfield	workshop|workplace|geographic_point|point|location
brickkiln	kiln|furnace|chamber|enclosure|area|structure|artifact
bricklayer	craftsman|skilled_worker|worker|person|organism|living_thing
bricklaying	masonry|trade|occupation|activity|act|event
brickwork	masonry|structure|artifact
brickyard	workshop|workplace|geographic_point|point|location
bricole	engine|instrument|device|instrumentality|artifact
bridal	marriage|ritual|custom|practice|survival|activity|continuance|act|event
bride	newlywed|spouse|relative|domestic_partner|person|organism|living_thing
bridecake	cake|baked_goods|food|solid
bridegroom	newlywed|spouse|relative|domestic_partner|person|organism|living_thing
bridesmaid	attendant|woman|assistant|adult|female|worker|person|organism|living_thing
bridge	structure|artifact
bridgehead	combat_zone|zone|region|location
bridgework	denture|dental_appliance|device|instrumentality|artifact
bridle	headgear|stable_gear|gear|equipment|instrumentality|artifact
bridoon	bit|stable_gear|gear|equipment|instrumentality|artifact
brie	cheese|dairy_product|food|foodstuff|solid
brief	legal_document|document|writing|written_communication|communication
briefcase	case|container|instrumentality|artifact
briefing	informing|speech_act|act|event
briefness	shortness|duration|temporal_property|property
briefs	underpants|undergarment|garment|clothing|consumer_goods|covering|commodity|artifact
brier	vegetation|collection
brierpatch	vegetation|collection
brierwood	wood|plant_material|material|substance
brig	sailing_vessel|vessel|craft|vehicle|conveyance|instrumentality|artifact
brigade	army_unit|military_unit|organization|social_group
brigadier	general_officer|commissioned_military_officer|commissioned_officer|military_officer|serviceman|skilled_worker|worker|person
brigand	thief|criminal|principal|wrongdoer|bad_person|person|organism|living_thing
brigandine	chain_mail|body_armor|armor|protective_covering|covering|artifact
brigantine	sailing_vessel|vessel|craft|vehicle|conveyance|instrumentality|artifact
brightness	light|visual_property|property
brill	lefteye_flounder|flatfish|spiny-finned_fish|teleost_fish|bony_fish|fish|aquatic_vertebrate|vertebrate
brilliance	intelligence|ability|cognition
brilliancy	brightness|light|visual_property|property
brilliantine	pomade|hairdressing|toiletry|instrumentality|artifact
brim	edge|side|surface|artifact
brimstone	sulfur|chemical_element|substance
brine	solution|mixture|substance
bringing	transportation|movement|change|action|act|event
brininess	saltiness|property
brinjal	herb|vascular_plant|plant|organism|living_thing
brink	boundary|line|shape
brinkmanship	foreign_policy|policy|argumentation|reasoning|thinking|higher_cognitive_process|process|cognition
briny	body_of_water
brio	activeness|trait
brioche	bun|bread|baked_goods|starches|food|foodstuff|solid
